graph_type,num_sensors,noise,amplitude,num_edges,mean_degree,mean_anomaly_degree,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,pd,repetition
path,10,0.3,0.5,9,1.8,1.789,18.0,52.0,0.09788696740969276,3.902113032590307,4.4281695141786575,0.0125,0.048,1
path,10,0.3,0.5,9,1.8,1.804,18.0,52.0,0.09788696740969276,3.902113032590307,4.650182593975665,0.0115,0.0335,2
path,10,0.3,0.5,9,1.8,1.77,18.0,52.0,0.09788696740969276,3.902113032590307,4.392825142737797,0.0105,0.04,3
path,10,0.3,0.5,9,1.8,1.8015,18.0,52.0,0.09788696740969276,3.902113032590307,4.213982354871407,0.0085,0.056,4
path,10,0.3,0.5,9,1.8,1.7905,18.0,52.0,0.09788696740969276,3.902113032590307,4.558590521605245,0.0135,0.0445,5
path,10,0.3,0.5,9,1.8,1.812,18.0,52.0,0.09788696740969276,3.902113032590307,4.452442220041943,0.01,0.039,6
path,10,0.3,0.5,9,1.8,1.791,18.0,52.0,0.09788696740969276,3.902113032590307,4.4550625895572065,0.014,0.0405,7
path,10,0.3,0.5,9,1.8,1.81,18.0,52.0,0.09788696740969276,3.902113032590307,4.818344736922076,0.008,0.024,8
path,10,0.3,0.5,9,1.8,1.811,18.0,52.0,0.09788696740969276,3.902113032590307,4.614181204975808,0.0095,0.0325,9
path,10,0.3,0.5,9,1.8,1.81,18.0,52.0,0.09788696740969276,3.902113032590307,4.740783804056213,0.006,0.028,10
path,10,0.3,0.5,9,1.8,1.792,18.0,52.0,0.09788696740969276,3.902113032590307,4.563037404388221,0.0105,0.0405,11
path,10,0.3,0.5,9,1.8,1.7975,18.0,52.0,0.09788696740969276,3.902113032590307,4.360590942715667,0.01,0.0375,12
path,10,0.3,0.5,9,1.8,1.7945,18.0,52.0,0.09788696740969276,3.902113032590307,4.542707089159412,0.008,0.0395,13
path,10,0.3,0.5,9,1.8,1.8045,18.0,52.0,0.09788696740969276,3.902113032590307,4.801151044932443,0.0055,0.028,14
path,10,0.3,0.5,9,1.8,1.79,18.0,52.0,0.09788696740969276,3.902113032590307,4.557132488001449,0.01,0.0335,15
path,10,0.3,0.5,9,1.8,1.8,18.0,52.0,0.09788696740969276,3.902113032590307,4.600865332946014,0.01,0.033,16
path,10,0.3,0.5,9,1.8,1.803,18.0,52.0,0.09788696740969276,3.902113032590307,4.501582277078186,0.0155,0.038,17
path,10,0.3,0.5,9,1.8,1.7885,18.0,52.0,0.09788696740969276,3.902113032590307,4.292770777849405,0.016,0.05,18
path,10,0.3,0.5,9,1.8,1.794,18.0,52.0,0.09788696740969276,3.902113032590307,4.410532818403594,0.0135,0.034,19
path,10,0.3,1.0,9,1.8,1.8125,18.0,52.0,0.09788696740969276,3.902113032590307,4.266249615161753,0.0165,0.2575,0
path,10,0.3,1.0,9,1.8,1.79,18.0,52.0,0.09788696740969276,3.902113032590307,4.364283954859905,0.012,0.239,1
path,10,0.3,1.0,9,1.8,1.7995,18.0,52.0,0.09788696740969276,3.902113032590307,4.451709340348782,0.012,0.2365,2
path,10,0.3,1.0,9,1.8,1.7955,18.0,52.0,0.09788696740969276,3.902113032590307,4.239416774469038,0.016,0.2785,3
path,10,0.3,1.0,9,1.8,1.796,18.0,52.0,0.09788696740969276,3.902113032590307,4.628617564950297,0.012,0.2035,4
path,10,0.3,1.0,9,1.8,1.812,18.0,52.0,0.09788696740969276,3.902113032590307,4.427111083353463,0.0095,0.226,5
path,10,0.3,1.0,9,1.8,1.8045,18.0,52.0,0.09788696740969276,3.902113032590307,4.572019945826183,0.0115,0.2175,6
path,10,0.3,1.0,9,1.8,1.8015,18.0,52.0,0.09788696740969276,3.902113032590307,4.837570930023228,0.009,0.1945,7
path,10,0.3,1.0,9,1.8,1.8005,18.0,52.0,0.09788696740969276,3.902113032590307,4.311883823979026,0.0135,0.2525,8
path,10,0.3,1.0,9,1.8,1.7995,18.0,52.0,0.09788696740969276,3.902113032590307,4.689965824209697,0.0085,0.197,9
path,10,0.3,1.0,9,1.8,1.7995,18.0,52.0,0.09788696740969276,3.902113032590307,4.536549482753578,0.006,0.2235,10
path,10,0.3,1.0,9,1.8,1.798,18.0,52.0,0.09788696740969276,3.902113032590307,4.483115322041158,0.012,0.2435,11
path,10,0.3,1.0,9,1.8,1.7935,18.0,52.0,0.09788696740969276,3.902113032590307,4.6830974799576826,0.009,0.2035,12
path,10,0.3,1.0,9,1.8,1.782,18.0,52.0,0.09788696740969276,3.902113032590307,4.867914586920956,0.006,0.1695,13
path,10,0.3,1.0,9,1.8,1.809,18.0,52.0,0.09788696740969276,3.902113032590307,4.277121014984523,0.0155,0.2625,14
path,10,0.3,1.0,9,1.8,1.799,18.0,52.0,0.09788696740969276,3.902113032590307,4.587124165130492,0.0075,0.21,15
path,10,0.3,1.0,9,1.8,1.7895,18.0,52.0,0.09788696740969276,3.902113032590307,4.658612676160248,0.007,0.2115,16
path,10,0.3,1.0,9,1.8,1.809,18.0,52.0,0.09788696740969276,3.902113032590307,4.365252483681784,0.0115,0.246,17
path,10,0.3,1.0,9,1.8,1.7915,18.0,52.0,0.09788696740969276,3.902113032590307,4.628687702663446,0.0085,0.203,18
path,10,0.3,1.0,9,1.8,1.797,18.0,52.0,0.09788696740969276,3.902113032590307,4.282709608416325,0.009,0.265,19
path,10,0.3,1.5,9,1.8,1.8005,18.0,52.0,0.09788696740969276,3.902113032590307,4.247020442705601,0.019,0.689,0
path,10,0.3,1.5,9,1.8,1.8015,18.0,52.0,0.09788696740969276,3.902113032590307,4.558458837949654,0.0165,0.6515,1
path,10,0.3,1.5,9,1.8,1.8065,18.0,52.0,0.09788696740969276,3.902113032590307,4.563382089951005,0.0105,0.6475,2
path,10,0.3,1.5,9,1.8,1.8045,18.0,52.0,0.09788696740969276,3.902113032590307,4.748363783037494,0.008,0.591,3
path,10,0.3,1.5,9,1.8,1.808,18.0,52.0,0.09788696740969276,3.902113032590307,4.220412850157554,0.018,0.6965,4
path,10,0.3,1.5,9,1.8,1.808,18.0,52.0,0.09788696740969276,3.902113032590307,4.616621396711447,0.0095,0.6295,5
path,10,0.3,1.5,9,1.8,1.7925,18.0,52.0,0.09788696740969276,3.902113032590307,4.75997331281054,0.006,0.5835,6
path,10,0.3,1.5,9,1.8,1.788,18.0,52.0,0.09788696740969276,3.902113032590307,4.237913821630218,0.021,0.689,7
path,10,0.3,1.5,9,1.8,1.8015,18.0,52.0,0.09788696740969276,3.902113032590307,4.71688790632921,0.005,0.6,8
path,10,0.3,1.5,9,1.8,1.814,18.0,52.0,0.09788696740969276,3.902113032590307,4.489038019622066,0.0115,0.655,9
path,10,0.3,1.5,9,1.8,1.809,18.0,52.0,0.09788696740969276,3.902113032590307,4.356595338743559,0.008,0.6705,10
path,10,0.3,1.5,9,1.8,1.7895,18.0,52.0,0.09788696740969276,3.902113032590307,4.48065479641314,0.0125,0.6365,11
path,10,0.3,1.5,9,1.8,1.8035,18.0,52.0,0.09788696740969276,3.902113032590307,4.759498299344765,0.0065,0.616,12
path,10,0.3,1.5,9,1.8,1.8145,18.0,52.0,0.09788696740969276,3.902113032590307,5.009596364646654,0.0045,0.5565,13
path,10,0.3,1.5,9,1.8,1.7925,18.0,52.0,0.09788696740969276,3.902113032590307,4.338976750910762,0.013,0.6735,14
path,10,0.3,1.5,9,1.8,1.8055,18.0,52.0,0.09788696740969276,3.902113032590307,4.495718759850817,0.0095,0.637,15
path,10,0.3,1.5,9,1.8,1.812,18.0,52.0,0.09788696740969276,3.902113032590307,4.490335281854483,0.0125,0.6495,16
path,10,0.3,1.5,9,1.8,1.793,18.0,52.0,0.09788696740969276,3.902113032590307,4.450437955063408,0.011,0.638,17
path,10,0.3,1.5,9,1.8,1.7905,18.0,52.0,0.09788696740969276,3.902113032590307,4.657165497146145,0.0125,0.6215,18
path,10,0.3,1.5,9,1.8,1.794,18.0,52.0,0.09788696740969276,3.902113032590307,4.442990353700841,0.011,0.6405,19
path,10,0.3,2.0,9,1.8,1.7935,18.0,52.0,0.09788696740969276,3.902113032590307,4.531027798853351,0.014,0.926,0
path,10,0.3,2.0,9,1.8,1.805,18.0,52.0,0.09788696740969276,3.902113032590307,4.215159874493725,0.015,0.9385,1
path,10,0.3,2.0,9,1.8,1.793,18.0,52.0,0.09788696740969276,3.902113032590307,4.692875751178724,0.01,0.896,2
path,10,0.3,2.0,9,1.8,1.781,18.0,52.0,0.09788696740969276,3.902113032590307,4.581833063232243,0.0095,0.906,3
path,10,0.3,2.0,9,1.8,1.7925,18.0,52.0,0.09788696740969276,3.902113032590307,4.512297620541257,0.0105,0.929,4
path,10,0.3,2.0,9,1.8,1.814,18.0,52.0,0.09788696740969276,3.902113032590307,4.570814955188798,0.0105,0.912,5
path,10,0.3,2.0,9,1.8,1.789,18.0,52.0,0.09788696740969276,3.902113032590307,4.492127496765475,0.0105,0.912,6
path,10,0.3,2.0,9,1.8,1.7885,18.0,52.0,0.09788696740969276,3.902113032590307,4.50648395937428,0.009,0.919,7
path,10,0.3,2.0,9,1.8,1.801,18.0,52.0,0.09788696740969276,3.902113032590307,4.476334055473002,0.0125,0.913,8
path,10,0.3,2.0,9,1.8,1.804,18.0,52.0,0.09788696740969276,3.902113032590307,4.714943853285076,0.0075,0.8965,9
path,10,0.3,2.0,9,1.8,1.7905,18.0,52.0,0.09788696740969276,3.902113032590307,4.367341090904773,0.0135,0.9315,10
path,10,0.3,2.0,9,1.8,1.797,18.0,52.0,0.09788696740969276,3.902113032590307,4.430697547588128,0.0145,0.926,11
path,10,0.3,2.0,9,1.8,1.813,18.0,52.0,0.09788696740969276,3.902113032590307,4.409925101255829,0.0125,0.933,12
path,10,0.3,2.0,9,1.8,1.778,18.0,52.0,0.09788696740969276,3.902113032590307,4.608849900376356,0.0105,0.9115,13
path,10,0.3,2.0,9,1.8,1.7995,18.0,52.0,0.09788696740969276,3.902113032590307,4.983504238590277,0.0065,0.884,14
path,10,0.3,2.0,9,1.8,1.8275,18.0,52.0,0.09788696740969276,3.902113032590307,4.3715348352157655,0.014,0.927,15
path,10,0.3,2.0,9,1.8,1.791,18.0,52.0,0.09788696740969276,3.902113032590307,4.800121759596228,0.007,0.8875,16
path,10,0.3,2.0,9,1.8,1.8015,18.0,52.0,0.09788696740969276,3.902113032590307,4.407929967133429,0.0125,0.9225,17
path,10,0.3,2.0,9,1.8,1.801,18.0,52.0,0.09788696740969276,3.902113032590307,4.509332385894675,0.0095,0.913,18
path,10,0.3,2.0,9,1.8,1.79,18.0,52.0,0.09788696740969276,3.902113032590307,4.381042622826897,0.0135,0.9285,19
path,10,0.3,3.0,9,1.8,1.798,18.0,52.0,0.09788696740969276,3.902113032590307,4.546071099865852,0.0085,0.9995,0
path,10,0.3,3.0,9,1.8,1.794,18.0,52.0,0.09788696740969276,3.902113032590307,4.482291512092849,0.0155,0.9995,1
path,10,0.3,3.0,9,1.8,1.8005,18.0,52.0,0.09788696740969276,3.902113032590307,4.615036217905754,0.0065,0.999,2
path,10,0.3,3.0,9,1.8,1.7845,18.0,52.0,0.09788696740969276,3.902113032590307,4.424262807611434,0.0155,1.0,3
path,10,0.3,3.0,9,1.8,1.825,18.0,52.0,0.09788696740969276,3.902113032590307,4.576785383994996,0.0095,0.9995,4
path,10,0.3,3.0,9,1.8,1.8005,18.0,52.0,0.09788696740969276,3.902113032590307,4.5683371766129595,0.0115,0.9995,5
path,10,0.3,3.0,9,1.8,1.802,18.0,52.0,0.09788696740969276,3.902113032590307,4.471361720445835,0.0105,0.9985,6
path,10,0.3,3.0,9,1.8,1.8025,18.0,52.0,0.09788696740969276,3.902113032590307,4.6072787226027785,0.009,0.9985,7
path,10,0.3,3.0,9,1.8,1.8025,18.0,52.0,0.09788696740969276,3.902113032590307,4.529193124482333,0.0105,0.9985,8
path,10,0.3,3.0,9,1.8,1.791,18.0,52.0,0.09788696740969276,3.902113032590307,4.46311389028426,0.0135,0.9995,9
path,10,0.3,3.0,9,1.8,1.794,18.0,52.0,0.09788696740969276,3.902113032590307,4.834907310537376,0.009,0.999,10
path,10,0.3,3.0,9,1.8,1.791,18.0,52.0,0.09788696740969276,3.902113032590307,4.694241896485742,0.0055,0.999,11
path,10,0.3,3.0,9,1.8,1.791,18.0,52.0,0.09788696740969276,3.902113032590307,4.542508649683208,0.0125,1.0,12
path,10,0.3,3.0,9,1.8,1.7975,18.0,52.0,0.09788696740969276,3.902113032590307,4.561886562147248,0.011,0.999,13
path,10,0.3,3.0,9,1.8,1.804,18.0,52.0,0.09788696740969276,3.902113032590307,4.322912490849453,0.017,1.0,14
path,10,0.3,3.0,9,1.8,1.7915,18.0,52.0,0.09788696740969276,3.902113032590307,4.627117804125576,0.007,1.0,15
path,10,0.3,3.0,9,1.8,1.801,18.0,52.0,0.09788696740969276,3.902113032590307,4.6391767405736895,0.0105,0.9995,16
path,10,0.3,3.0,9,1.8,1.7915,18.0,52.0,0.09788696740969276,3.902113032590307,4.482357076548944,0.016,1.0,17
path,10,0.3,3.0,9,1.8,1.8055,18.0,52.0,0.09788696740969276,3.902113032590307,4.61492688981698,0.0095,0.9985,18
path,10,0.3,3.0,9,1.8,1.804,18.0,52.0,0.09788696740969276,3.902113032590307,4.491532843595624,0.0095,0.999,19
path,20,0.1,0.5,19,1.9,1.9045,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8241856487979883,0.0105,0.4705,0
path,20,0.1,0.5,19,1.9,1.9145,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7892953948205761,0.011,0.5595,1
path,20,0.1,0.5,19,1.9,1.897,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8144550984625792,0.013,0.505,2
path,20,0.1,0.5,19,1.9,1.901,38.0,112.0,0.024623318809724182,3.9753766811902755,0.813923231788233,0.015,0.519,3
path,20,0.1,0.5,19,1.9,1.906,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8265484761720119,0.0135,0.4925,4
path,20,0.1,0.5,19,1.9,1.896,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8333297377275113,0.009,0.4705,5
path,20,0.1,0.5,19,1.9,1.901,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8166343400227781,0.005,0.5005,6
path,20,0.1,0.5,19,1.9,1.8935,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8112233883625535,0.013,0.5045,7
path,20,0.1,0.5,19,1.9,1.901,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8279366839783717,0.006,0.4975,8
path,20,0.1,0.5,19,1.9,1.888,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7988003022550176,0.014,0.5455,9
path,20,0.1,0.5,19,1.9,1.8985,38.0,112.0,0.024623318809724182,3.9753766811902755,0.847287309959739,0.007,0.4805,10
path,20,0.1,0.5,19,1.9,1.9015,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8075547191852169,0.0065,0.512,11
path,20,0.1,0.5,19,1.9,1.9035,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8394196053179807,0.009,0.481,12
path,20,0.1,0.5,19,1.9,1.906,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8002331636798413,0.014,0.536,13
path,20,0.1,0.5,19,1.9,1.8935,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8664297662756604,0.006,0.449,14
path,20,0.1,0.5,19,1.9,1.903,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7936870265269452,0.011,0.5645,15
path,20,0.1,0.5,19,1.9,1.8955,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8332764292702918,0.011,0.469,16
path,20,0.1,0.5,19,1.9,1.8895,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8265599150126498,0.0105,0.491,17
path,20,0.1,0.5,19,1.9,1.89,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8167366834200336,0.009,0.5115,18
path,20,0.1,0.5,19,1.9,1.892,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8229625098292936,0.0115,0.4945,19
path,20,0.1,1.0,19,1.9,1.9005,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8096851401584558,0.0095,0.998,0
path,20,0.1,1.0,19,1.9,1.909,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7943163377451592,0.0135,0.9985,1
path,20,0.1,1.0,19,1.9,1.902,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7972094546951791,0.015,0.9985,2
path,20,0.1,1.0,19,1.9,1.9005,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8077104735440075,0.0115,0.9985,3
path,20,0.1,1.0,19,1.9,1.893,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8126684156144844,0.007,0.999,4
path,20,0.1,1.0,19,1.9,1.8945,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8488648334140362,0.006,0.9955,5
path,20,0.1,1.0,19,1.9,1.9005,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8224499831449328,0.008,0.994,6
path,20,0.1,1.0,19,1.9,1.9045,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8312073675951253,0.009,0.995,7
path,20,0.1,1.0,19,1.9,1.8945,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8034685195660949,0.013,0.9985,8
path,20,0.1,1.0,19,1.9,1.9025,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8397840053819267,0.0095,0.999,9
path,20,0.1,1.0,19,1.9,1.895,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8267474060771635,0.0075,0.9975,10
path,20,0.1,1.0,19,1.9,1.8915,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8002801099374994,0.0145,0.9975,11
path,20,0.1,1.0,19,1.9,1.901,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8384240049452452,0.0085,0.9965,12
path,20,0.1,1.0,19,1.9,1.9035,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8154500784115182,0.0055,0.997,13
path,20,0.1,1.0,19,1.9,1.8985,38.0,112.0,0.024623318809724182,3.9753766811902755,0.825534665995364,0.011,0.9975,14
path,20,0.1,1.0,19,1.9,1.8945,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7875288592960412,0.0175,0.9995,15
path,20,0.1,1.0,19,1.9,1.904,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8432083746271928,0.008,0.9975,16
path,20,0.1,1.0,19,1.9,1.8925,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8072554324016081,0.0115,0.999,17
path,20,0.1,1.0,19,1.9,1.907,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8215348904491007,0.014,0.9965,18
path,20,0.1,1.0,19,1.9,1.898,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8607365669149245,0.01,0.996,19
path,20,0.1,1.5,19,1.9,1.899,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7920471918455948,0.016,1.0,0
path,20,0.1,1.5,19,1.9,1.9005,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8412702641745844,0.0115,1.0,1
path,20,0.1,1.5,19,1.9,1.908,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8226639266828694,0.012,1.0,2
path,20,0.1,1.5,19,1.9,1.898,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8025840133656091,0.0105,1.0,3
path,20,0.1,1.5,19,1.9,1.905,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8066449071717655,0.013,1.0,4
path,20,0.1,1.5,19,1.9,1.9015,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8350310326343101,0.0095,1.0,5
path,20,0.1,1.5,19,1.9,1.9035,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8317106112870374,0.0065,1.0,6
path,20,0.1,1.5,19,1.9,1.904,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8429547338994934,0.009,1.0,7
path,20,0.1,1.5,19,1.9,1.898,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7724826367908849,0.014,1.0,8
path,20,0.1,1.5,19,1.9,1.888,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7765046495226968,0.015,1.0,9
path,20,0.1,1.5,19,1.9,1.9065,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8115821760406371,0.0095,1.0,10
path,20,0.1,1.5,19,1.9,1.897,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8343247180111772,0.007,1.0,11
path,20,0.1,1.5,19,1.9,1.897,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8367906912743156,0.0075,1.0,12
path,20,0.1,1.5,19,1.9,1.894,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8044063838218428,0.013,1.0,13
path,20,0.1,1.5,19,1.9,1.905,38.0,112.0,0.024623318809724182,3.9753766811902755,0.795628973002203,0.0145,1.0,14
path,20,0.1,1.5,19,1.9,1.902,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8640029577231787,0.0095,1.0,15
path,20,0.1,1.5,19,1.9,1.9075,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7909049162745525,0.014,1.0,16
path,20,0.1,1.5,19,1.9,1.9015,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8277757924886987,0.011,1.0,17
path,20,0.1,1.5,19,1.9,1.904,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8395014542134766,0.006,1.0,18
path,20,0.1,1.5,19,1.9,1.8975,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8356253451459933,0.009,1.0,19
path,20,0.1,2.0,19,1.9,1.9045,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8129735411955051,0.011,1.0,0
path,20,0.1,2.0,19,1.9,1.89,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8742855267367289,0.007,1.0,1
path,20,0.1,2.0,19,1.9,1.916,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8402503101208862,0.0075,1.0,2
path,20,0.1,2.0,19,1.9,1.9075,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8095128231585221,0.011,1.0,3
path,20,0.1,2.0,19,1.9,1.9045,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8504927349712244,0.0035,1.0,4
path,20,0.1,2.0,19,1.9,1.9165,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8530040978354932,0.0065,1.0,5
path,20,0.1,2.0,19,1.9,1.8935,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8029567475471054,0.01,1.0,6
path,20,0.1,2.0,19,1.9,1.904,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8249350111123924,0.008,1.0,7
path,20,0.1,2.0,19,1.9,1.9085,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8298468384057625,0.008,1.0,8
path,20,0.1,2.0,19,1.9,1.909,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8326734676881407,0.009,1.0,9
path,20,0.1,2.0,19,1.9,1.8985,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8363352309886186,0.0085,1.0,10
path,20,0.1,2.0,19,1.9,1.8995,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8301289820554963,0.0095,1.0,11
path,20,0.1,2.0,19,1.9,1.8955,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8059801354197941,0.01,1.0,12
path,20,0.1,2.0,19,1.9,1.894,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8173484779438791,0.0105,1.0,13
path,20,0.1,2.0,19,1.9,1.8975,38.0,112.0,0.024623318809724182,3.9753766811902755,0.802309953473028,0.015,1.0,14
path,20,0.1,2.0,19,1.9,1.903,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8013224624879735,0.0115,1.0,15
path,20,0.1,2.0,19,1.9,1.899,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8231219598919366,0.008,1.0,16
path,20,0.1,2.0,19,1.9,1.896,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8363339492354056,0.0065,1.0,17
path,20,0.1,2.0,19,1.9,1.899,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8062344803889429,0.0115,1.0,18
path,20,0.1,2.0,19,1.9,1.902,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8394580238912253,0.0085,1.0,19
path,20,0.1,3.0,19,1.9,1.9035,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8090985231400839,0.0125,1.0,0
path,20,0.1,3.0,19,1.9,1.902,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8143398458478107,0.01,1.0,1
path,20,0.1,3.0,19,1.9,1.888,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8553520124239492,0.0085,1.0,2
path,20,0.1,3.0,19,1.9,1.9,38.0,112.0,0.024623318809724182,3.9753766811902755,0.82986610260027,0.011,1.0,3
path,20,0.1,3.0,19,1.9,1.91,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8232150616826912,0.0095,1.0,4
path,20,0.1,3.0,19,1.9,1.9005,38.0,112.0,0.024623318809724182,3.9753766811902755,0.798881666392207,0.012,1.0,5
path,20,0.1,3.0,19,1.9,1.8955,38.0,112.0,0.024623318809724182,3.9753766811902755,0.9010032471330898,0.0045,1.0,6
path,20,0.1,3.0,19,1.9,1.898,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7996475305899917,0.012,1.0,7
path,20,0.1,3.0,19,1.9,1.905,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7980576105244571,0.0135,1.0,8
path,20,0.1,3.0,19,1.9,1.901,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8060470575287804,0.012,1.0,9
path,20,0.1,3.0,19,1.9,1.907,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8223946755271966,0.0145,1.0,10
path,20,0.1,3.0,19,1.9,1.8915,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8228085227652127,0.011,1.0,11
path,20,0.1,3.0,19,1.9,1.896,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8076557541142292,0.0125,1.0,12
path,20,0.1,3.0,19,1.9,1.9105,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8478267387044204,0.0085,1.0,13
path,20,0.1,3.0,19,1.9,1.903,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8543533667374805,0.008,1.0,14
path,20,0.1,3.0,19,1.9,1.91,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8139750715921746,0.013,1.0,15
path,20,0.1,3.0,19,1.9,1.8925,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8016986459995434,0.0105,1.0,16
path,20,0.1,3.0,19,1.9,1.8895,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8303544447112834,0.008,1.0,17
path,20,0.1,3.0,19,1.9,1.9035,38.0,112.0,0.024623318809724182,3.9753766811902755,0.7933092443503895,0.0105,1.0,18
path,20,0.1,3.0,19,1.9,1.9,38.0,112.0,0.024623318809724182,3.9753766811902755,0.8061144043616885,0.0065,1.0,19
path,20,0.2,0.5,19,1.9,1.9005,38.0,112.0,0.024623318809724182,3.9753766811902755,3.321347671591552,0.0075,0.0525,0
path,20,0.2,0.5,19,1.9,1.895,38.0,112.0,0.024623318809724182,3.9753766811902755,3.24244207888791,0.01,0.069,1
path,20,0.2,0.5,19,1.9,1.9055,38.0,112.0,0.024623318809724182,3.9753766811902755,3.2962380127195012,0.0075,0.0575,2
path,20,0.2,0.5,19,1.9,1.901,38.0,112.0,0.024623318809724182,3.9753766811902755,3.2519893319416537,0.008,0.062,3
path,20,0.2,0.5,19,1.9,1.893,38.0,112.0,0.024623318809724182,3.9753766811902755,3.267938087472987,0.013,0.056,4
path,20,0.2,0.5,19,1.9,1.899,38.0,112.0,0.024623318809724182,3.9753766811902755,3.2692238708765893,0.0095,0.069,5
