split,graph_type,num_sensors,noise,amplitude,repetition,node_degree,trials,successes,observed_pd,num_edges,mean_degree,degree_std,degree_cv,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,R_mean,R_local,R_full
train,watts_strogatz,50,0.3,1.75,6,6.0,233,193,0.8283261802575107,100,4.0,0.916515138991168,0.229128784747792,200.0,1042.0,0.31292092996788323,8.125885343757208,29.216087417944536,0.0095,2.981568022580258,4.472352033870386,2.3116334923998902
train,watts_strogatz,50,0.3,1.75,7,2.0,44,7,0.1590909090909091,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.21857500794237922,7.623410221294909,28.724982143677476,0.0085,3.010600528470366,1.505300264235183,1.2724184445236046
train,watts_strogatz,50,0.3,1.75,7,3.0,420,152,0.3619047619047619,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.21857500794237922,7.623410221294909,28.724982143677476,0.0085,3.010600528470366,2.2579503963527743,1.6834039559828213
train,watts_strogatz,50,0.3,1.75,7,4.0,2066,1151,0.5571151984511132,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.21857500794237922,7.623410221294909,28.724982143677476,0.0085,3.010600528470366,3.010600528470366,1.971543826414215
train,watts_strogatz,50,0.3,1.75,7,5.0,407,313,0.769041769041769,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.21857500794237922,7.623410221294909,28.724982143677476,0.0085,3.010600528470366,3.7632506605879574,2.1735410097352243
train,watts_strogatz,50,0.3,1.75,7,6.0,63,48,0.7619047619047619,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.21857500794237922,7.623410221294909,28.724982143677476,0.0085,3.010600528470366,4.515900792705549,2.3175831423203457
train,watts_strogatz,50,0.3,1.75,8,2.0,104,16,0.15384615384615385,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.4784073306046875,8.179718371249285,29.81067723161382,0.0045,2.9787107454288915,1.4893553727144457,1.2627443475799776
train,watts_strogatz,50,0.3,1.75,8,3.0,698,196,0.2808022922636103,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.4784073306046875,8.179718371249285,29.81067723161382,0.0045,2.9787107454288915,2.2340330590716686,1.6734223154689527
train,watts_strogatz,50,0.3,1.75,8,4.0,1449,702,0.484472049689441,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.4784073306046875,8.179718371249285,29.81067723161382,0.0045,2.9787107454288915,2.9787107454288915,1.9625060718446092
train,watts_strogatz,50,0.3,1.75,8,5.0,497,340,0.6841046277665996,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.4784073306046875,8.179718371249285,29.81067723161382,0.0045,2.9787107454288915,3.7233884317861143,2.1657787585120323
train,watts_strogatz,50,0.3,1.75,8,6.0,252,202,0.8015873015873016,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.4784073306046875,8.179718371249285,29.81067723161382,0.0045,2.9787107454288915,4.468066118143337,2.3110410443548606
train,watts_strogatz,50,0.3,1.75,9,3.0,673,246,0.3655274888558692,100,4.0,0.7745966692414834,0.19364916731037085,200.0,1030.0,0.24842520240001598,8.14244636894568,28.991246597842,0.0065,2.998886085100327,2.2491645638252455,1.6797536359170815
train,watts_strogatz,50,0.3,1.75,9,4.0,1787,996,0.557358701734751,100,4.0,0.7745966692414834,0.19364916731037085,200.0,1030.0,0.24842520240001598,8.14244636894568,28.991246597842,0.0065,2.998886085100327,2.998886085100327,1.968242941495065
train,watts_strogatz,50,0.3,1.75,9,5.0,363,253,0.696969696969697,100,4.0,0.7745966692414834,0.19364916731037085,200.0,1030.0,0.24842520240001598,8.14244636894568,28.991246597842,0.0065,2.998886085100327,3.748607606375409,2.170708725752591
train,watts_strogatz,50,0.3,1.75,9,6.0,177,151,0.8531073446327684,100,4.0,0.7745966692414834,0.19364916731037085,200.0,1030.0,0.24842520240001598,8.14244636894568,28.991246597842,0.0065,2.998886085100327,4.498329127650491,2.3151977743576526
train,watts_strogatz,50,0.3,2.5,0,2.0,138,72,0.5217391304347826,100,4.0,1.0,0.25,200.0,1050.0,0.33196174595124034,8.793362362751317,29.232143206518874,0.012,6.061608062110901,3.0308040310554505,2.2630226941398686
train,watts_strogatz,50,0.3,2.5,0,3.0,824,728,0.883495145631068,100,4.0,1.0,0.25,200.0,1050.0,0.33196174595124034,8.793362362751317,29.232143206518874,0.012,6.061608062110901,4.546206046583175,2.826347697788341
train,watts_strogatz,50,0.3,2.5,0,4.0,1254,1224,0.9760765550239234,100,4.0,1.0,0.25,200.0,1050.0,0.33196174595124034,8.793362362751317,29.232143206518874,0.012,6.061608062110901,6.061608062110901,3.1747471573310806
train,watts_strogatz,50,0.3,2.5,0,5.0,614,609,0.99185667752443,100,4.0,1.0,0.25,200.0,1050.0,0.33196174595124034,8.793362362751317,29.232143206518874,0.012,6.061608062110901,7.577010077638626,3.3993506935668627
train,watts_strogatz,50,0.3,2.5,0,6.0,129,129,1.0,100,4.0,1.0,0.25,200.0,1050.0,0.33196174595124034,8.793362362751317,29.232143206518874,0.012,6.061608062110901,9.09241209316635,3.551193685794601
train,watts_strogatz,50,0.3,2.5,0,7.0,41,41,1.0,100,4.0,1.0,0.25,200.0,1050.0,0.33196174595124034,8.793362362751317,29.232143206518874,0.012,6.061608062110901,10.607814108694075,3.6584308788536615
train,watts_strogatz,50,0.3,2.5,1,2.0,170,86,0.5058823529411764,100,4.0,1.0,0.25,200.0,1050.0,0.4011244392149651,8.263272102105953,29.52959217567474,0.0095,6.061608062110901,3.0308040310554505,2.2630226941398686
train,watts_strogatz,50,0.3,2.5,1,3.0,729,628,0.8614540466392319,100,4.0,1.0,0.25,200.0,1050.0,0.4011244392149651,8.263272102105953,29.52959217567474,0.0095,6.061608062110901,4.546206046583175,2.826347697788341
train,watts_strogatz,50,0.3,2.5,1,4.0,1284,1245,0.969626168224299,100,4.0,1.0,0.25,200.0,1050.0,0.4011244392149651,8.263272102105953,29.52959217567474,0.0095,6.061608062110901,6.061608062110901,3.1747471573310806
train,watts_strogatz,50,0.3,2.5,1,5.0,603,599,0.9933665008291874,100,4.0,1.0,0.25,200.0,1050.0,0.4011244392149651,8.263272102105953,29.52959217567474,0.0095,6.061608062110901,7.577010077638626,3.3993506935668627
train,watts_strogatz,50,0.3,2.5,1,6.0,214,213,0.9953271028037384,100,4.0,1.0,0.25,200.0,1050.0,0.4011244392149651,8.263272102105953,29.52959217567474,0.0095,6.061608062110901,9.09241209316635,3.551193685794601
train,watts_strogatz,50,0.3,2.5,2,2.0,134,82,0.6119402985074627,100,4.0,0.8,0.2,200.0,1032.0,0.33043551800133486,8.013823217730963,28.60370194306222,0.0095,6.114242405039055,3.0571212025195273,2.273915280963855
train,watts_strogatz,50,0.3,2.5,2,3.0,542,488,0.9003690036900369,100,4.0,0.8,0.2,200.0,1032.0,0.33043551800133486,8.013823217730963,28.60370194306222,0.0095,6.114242405039055,4.585681803779291,2.835757846252452
train,watts_strogatz,50,0.3,2.5,2,4.0,1568,1542,0.9834183673469388,100,4.0,0.8,0.2,200.0,1032.0,0.33043551800133486,8.013823217730963,28.60370194306222,0.0095,6.114242405039055,6.114242405039055,3.1822381597707476
train,watts_strogatz,50,0.3,2.5,2,5.0,701,700,0.9985734664764622,100,4.0,0.8,0.2,200.0,1032.0,0.33043551800133486,8.013823217730963,28.60370194306222,0.0095,6.114242405039055,7.642803006298818,3.405230608831187
train,watts_strogatz,50,0.3,2.5,2,6.0,55,55,1.0,100,4.0,0.8,0.2,200.0,1032.0,0.33043551800133486,8.013823217730963,28.60370194306222,0.0095,6.114242405039055,9.171363607558582,3.5558460194577255
train,watts_strogatz,50,0.3,2.5,3,3.0,633,578,0.9131121642969984,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.22552506220136892,7.642354909710171,28.71160340308482,0.011,6.144082711164012,4.608062033373009,2.841026491123655
train,watts_strogatz,50,0.3,2.5,3,4.0,1856,1818,0.9795258620689655,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.22552506220136892,7.642354909710171,28.71160340308482,0.011,6.144082711164012,6.144082711164012,3.186422808710878
train,watts_strogatz,50,0.3,2.5,3,5.0,450,449,0.9977777777777778,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.22552506220136892,7.642354909710171,28.71160340308482,0.011,6.144082711164012,7.680103388955015,3.408510441301294
train,watts_strogatz,50,0.3,2.5,3,6.0,61,61,1.0,100,4.0,0.6633249580710799,0.16583123951776998,200.0,1022.0,0.22552506220136892,7.642354909710171,28.71160340308482,0.011,6.144082711164012,9.216124066746017,3.5584385631366113
train,watts_strogatz,50,0.3,2.5,4,2.0,256,136,0.53125,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.39171286607204425,8.02488285276605,29.788412930725165,0.0055,6.079001521283452,3.039500760641726,2.266636145256482
train,watts_strogatz,50,0.3,2.5,4,3.0,558,473,0.8476702508960573,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.39171286607204425,8.02488285276605,29.788412930725165,0.0055,6.079001521283452,4.559251140962589,2.829473997432719
train,watts_strogatz,50,0.3,2.5,4,4.0,1219,1163,0.9540607054963085,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.39171286607204425,8.02488285276605,29.788412930725165,0.0055,6.079001521283452,6.079001521283452,3.1772382771217487
train,watts_strogatz,50,0.3,2.5,4,5.0,907,897,0.9889746416758545,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.39171286607204425,8.02488285276605,29.788412930725165,0.0055,6.079001521283452,7.598751901604315,3.401307279681098
train,watts_strogatz,50,0.3,2.5,4,6.0,60,60,1.0,100,4.0,0.938083151964686,0.2345207879911715,200.0,1044.0,0.39171286607204425,8.02488285276605,29.788412930725165,0.0055,6.079001521283452,9.118502281925178,3.5527424341139167
train,watts_strogatz,50,0.3,2.5,5,3.0,899,790,0.8787541713014461,100,4.0,0.8717797887081347,0.21794494717703367,200.0,1038.0,0.32133519139495204,8.419365651331375,29.229957740415347,0.006,6.0965455736964875,4.572409180272366,2.8326106943344174
train,watts_strogatz,50,0.3,2.5,5,4.0,1410,1377,0.9765957446808511,100,4.0,0.8717797887081347,0.21794494717703367,200.0,1038.0,0.32133519139495204,8.419365651331375,29.229957740415347,0.006,6.0965455736964875,6.0965455736964875,3.1797352702297865
train,watts_strogatz,50,0.3,2.5,5,5.0,589,586,0.9949066213921901,100,4.0,0.8717797887081347,0.21794494717703367,200.0,1038.0,0.32133519139495204,8.419365651331375,29.229957740415347,0.006,6.0965455736964875,7.62068196712061,3.4032672481836794
train,watts_strogatz,50,0.3,2.5,5,6.0,54,54,1.0,100,4.0,0.8717797887081347,0.21794494717703367,200.0,1038.0,0.32133519139495204,8.419365651331375,29.229957740415347,0.006,6.0965455736964875,9.144818360544733,3.5542932105248948
train,watts_strogatz,50,0.3,2.5,5,7.0,48,48,1.0,100,4.0,0.8717797887081347,0.21794494717703367,200.0,1038.0,0.32133519139495204,8.419365651331375,29.229957740415347,0.006,6.0965455736964875,10.668954753968855,3.6609199525513563
train,watts_strogatz,50,0.3,2.5,6,2.0,59,31,0.5254237288135594,100,4.0,0.8944271909999159,0.22360679774997896,200.0,1040.0,0.38228440020221693,8.489781069855614,30.19794247703931,0.0075,6.090680689632148,3.045340344816074,2.269054751114676
train,watts_strogatz,50,0.3,2.5,6,3.0,800,677,0.84625,100,4.0,0.8944271909999159,0.22360679774997896,200.0,1040.0,0.38228440020221693,8.489781069855614,30.19794247703931,0.0075,6.090680689632148,4.568010517224111,2.831563969893554
train,watts_strogatz,50,0.3,2.5,6,4.0,1414,1363,0.963932107496464,100,4.0,0.8944271909999159,0.22360679774997896,200.0,1040.0,0.38228440020221693,8.489781069855614,30.19794247703931,0.0075,6.090680689632148,6.090680689632148,3.1789022851786854
train,watts_strogatz,50,0.3,2.5,6,5.0,604,597,0.9884105960264901,100,4.0,0.8944271909999159,0.22360679774997896,200.0,1040.0,0.38228440020221693,8.489781069855614,30.19794247703931,0.0075,6.090680689632148,7.613350862040185,3.40261354892711
train,watts_strogatz,50,0.3,2.5,6,6.0,62,62,1.0,100,4.0,0.8944271909999159,0.22360679774997896,200.0,1040.0,0.38228440020221693,8.489781069855614,30.19794247703931,0.0075,6.090680689632148,9.136021034448222,3.5537760594378605
train,watts_strogatz,50,0.3,2.5,6,7.0,61,61,1.0,100,4.0,0.8944271909999159,0.22360679774997896,200.0,1040.0,0.38228440020221693,8.489781069855614,30.19794247703931,0.0075,6.090680689632148,10.658691206856258,3.6605047541129507
train,watts_strogatz,50,0.3,2.5,7,2.0,63,40,0.6349206349206349,100,4.0,0.8246211251235321,0.20615528128088303,200.0,1034.0,0.31153051152600664,8.060011953666692,28.08322222071215,0.0155,6.108326349076979,3.0541631745384894,2.2726972207313083
train,watts_strogatz,50,0.3,2.5,7,3.0,723,664,0.9183955739972337,100,4.0,0.8246211251235321,0.20615528128088303,200.0,1034.0,0.31153051152600664,8.060011953666692,28.08322222071215,0.0155,6.108326349076979,4.581244761807734,2.8347076303607763
train,watts_strogatz,50,0.3,2.5,7,4.0,1473,1440,0.9775967413441955,100,4.0,0.8246211251235321,0.20615528128088303,200.0,1034.0,0.31153051152600664,8.060011953666692,28.08322222071215,0.0155,6.108326349076979,6.108326349076979,3.1814032066657547
train,watts_strogatz,50,0.3,2.5,7,5.0,625,623,0.9968,100,4.0,0.8246211251235321,0.20615528128088303,200.0,1034.0,0.31153051152600664,8.060011953666692,28.08322222071215,0.0155,6.108326349076979,7.6354079363462235,3.4045757777731467
train,watts_strogatz,50,0.3,2.5,7,6.0,116,116,1.0,100,4.0,0.8246211251235321,0.20615528128088303,200.0,1034.0,0.31153051152600664,8.060011953666692,28.08322222071215,0.0155,6.108326349076979,9.162489523615468,3.5553281903703278
train,watts_strogatz,50,0.3,2.5,8,2.0,242,140,0.5785123966942148,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.36710275717128066,9.135852153101979,29.413295453840906,0.0085,6.021597010584166,3.010798505292083,2.254658065222439
train,watts_strogatz,50,0.3,2.5,8,3.0,786,679,0.8638676844783715,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.36710275717128066,9.135852153101979,29.413295453840906,0.0085,6.021597010584166,4.516197757938125,2.8190931112774695
train,watts_strogatz,50,0.3,2.5,8,4.0,1078,1033,0.9582560296846011,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.36710275717128066,9.135852153101979,29.413295453840906,0.0085,6.021597010584166,6.021597010584166,3.168957256265155
train,watts_strogatz,50,0.3,2.5,8,5.0,592,587,0.9915540540540541,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.36710275717128066,9.135852153101979,29.413295453840906,0.0085,6.021597010584166,7.526996263230208,3.39479842518747
train,watts_strogatz,50,0.3,2.5,8,6.0,232,232,1.0,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.36710275717128066,9.135852153101979,29.413295453840906,0.0085,6.021597010584166,9.03239551587625,3.5475878019547493
train,watts_strogatz,50,0.3,2.5,8,7.0,70,70,1.0,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.36710275717128066,9.135852153101979,29.413295453840906,0.0085,6.021597010584166,10.537794768522291,3.655533366372898
train,watts_strogatz,50,0.3,2.5,9,2.0,147,76,0.5170068027210885,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.3569098906781866,8.732290448951739,28.568410701901097,0.0225,6.021597010584166,3.010798505292083,2.254658065222439
train,watts_strogatz,50,0.3,2.5,9,3.0,1037,939,0.90549662487946,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.3569098906781866,8.732290448951739,28.568410701901097,0.0225,6.021597010584166,4.516197757938125,2.8190931112774695
train,watts_strogatz,50,0.3,2.5,9,4.0,739,725,0.9810554803788903,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.3569098906781866,8.732290448951739,28.568410701901097,0.0225,6.021597010584166,6.021597010584166,3.168957256265155
train,watts_strogatz,50,0.3,2.5,9,5.0,856,853,0.9964953271028038,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.3569098906781866,8.732290448951739,28.568410701901097,0.0225,6.021597010584166,7.526996263230208,3.39479842518747
train,watts_strogatz,50,0.3,2.5,9,6.0,173,173,1.0,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.3569098906781866,8.732290448951739,28.568410701901097,0.0225,6.021597010584166,9.03239551587625,3.5475878019547493
train,watts_strogatz,50,0.3,2.5,9,7.0,48,48,1.0,100,4.0,1.131370849898476,0.282842712474619,200.0,1064.0,0.3569098906781866,8.732290448951739,28.568410701901097,0.0225,6.021597010584166,10.537794768522291,3.655533366372898
train,barabasi_albert,12,0.1,0.75,0,1.0,270,78,0.28888888888888886,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.7225086490993115,9.15045875802935,1.0724642202378032,0.009,9.192943834602376,2.7578831503807124,1.9114528107110196
train,barabasi_albert,12,0.1,0.75,0,2.0,758,657,0.866754617414248,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.7225086490993115,9.15045875802935,1.0724642202378032,0.009,9.192943834602376,5.515766300761425,2.6770542540353373
train,barabasi_albert,12,0.1,0.75,0,3.0,750,738,0.984,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.7225086490993115,9.15045875802935,1.0724642202378032,0.009,9.192943834602376,8.273649451142138,3.0230480977032026
train,barabasi_albert,12,0.1,0.75,0,4.0,973,965,0.9917780061664954,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.7225086490993115,9.15045875802935,1.0724642202378032,0.009,9.192943834602376,11.03153260152285,3.209050717791353
train,barabasi_albert,12,0.1,0.75,0,8.0,249,249,1.0,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.7225086490993115,9.15045875802935,1.0724642202378032,0.009,9.192943834602376,22.0630652030457,3.4909953634785302
train,barabasi_albert,12,0.1,0.75,1,2.0,1538,1358,0.88296488946684,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.892494489229838,8.294201663215869,1.0673383274392754,0.012,9.192943834602376,5.515766300761425,2.6770542540353373
train,barabasi_albert,12,0.1,0.75,1,3.0,468,455,0.9722222222222222,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.892494489229838,8.294201663215869,1.0673383274392754,0.012,9.192943834602376,8.273649451142138,3.0230480977032026
train,barabasi_albert,12,0.1,0.75,1,4.0,241,241,1.0,20,3.3333333333333335,1.699673171197595,0.5099019513592785,40.0,208.0,0.892494489229838,8.294201663215869,1.0673383274392754,0.012,9.192943834602376,11.03153260152285,3.209050717791353
